R,S,T,I_R,I_S,I_T,Kondisi
223.08,221.83,222.5,1.11,1.1,1.11,0
224.38,223.72,223.24,1.12,1.13,1.1,0
223.55,224.05,222.34,1.04,1.01,1.03,0
231.59,227.71,222.28,1.49,1.08,0.83,1
220.18,214.53,211.93,1.13,0.81,0.94,1
224.4,223.6,224.31,1.15,1.16,1.16,0
221.81,222.58,222.58,1.02,1.04,1.05,0
227.5,219.76,228.33,1.17,0.98,0.85,1
222.68,223.54,224.25,1.06,1.04,1.07,0
214.92,231.68,220.33,1.43,0.88,1.14,1
223.98,216.29,234.96,1.08,1.49,1.19,1
228.47,232.92,213.38,0.82,0.84,1.22,1
222.66,222.71,221.98,1.2,1.18,1.18,0
223.37,222.76,223.74,1.03,1.06,1.05,0
220.47,215.01,216.74,1.18,1.13,1.04,1
220.94,221.6,220.01,1.19,1.19,1.2,0
219.18,212.9,214.79,1.46,1.45,1.28,1
222.17,222.58,222.13,1.13,1.12,1.14,0
224.7,223.97,223.52,1.02,1.01,1.02,0
219.59,226.93,210.28,1.45,1.32,0.93,1
221.27,222.23,222.33,1.15,1.13,1.16,0
222.32,223.5,223.77,1.18,1.19,1.19,0
221.15,221.57,222.17,1.15,1.17,1.16,0
221.14,222.47,222.07,1.02,1.01,1.0,0
223.85,217.26,230.09,0.93,0.93,1.49,1
219.92,219.55,219.76,1.04,1.03,1.04,0
227.15,210.92,227.15,1.09,0.95,1.31,1
222.12,225.98,224.39,1.14,1.4,1.46,1
225.01,222.15,211.73,1.19,0.89,0.84,1
223.83,223.61,225.01,1.17,1.17,1.15,0
233.5,214.28,221.46,1.37,1.35,1.2,1
220.51,221.35,221.88,1.12,1.14,1.14,0
219.31,220.72,220.07,1.04,1.0,1.04,1
230.86,215.62,226.05,1.1,1.36,1.12,1
224.15,224.18,224.33,1.06,1.05,1.04,0
226.86,234.31,225.34,1.49,0.83,1.44,1
233.01,226.87,215.91,0.98,1.11,1.25,1
221.0,221.34,219.97,1.13,1.13,1.14,0
221.06,220.28,213.21,0.97,0.92,1.33,1
226.4,223.1,230.55,1.12,0.99,1.08,1
220.28,220.84,220.48,1.16,1.19,1.16,0
221.58,221.75,222.08,1.08,1.08,1.09,0
222.54,223.73,223.07,1.11,1.11,1.12,0
225.66,211.37,231.81,1.46,1.37,1.06,1
229.89,213.18,216.47,1.25,0.9,1.24,1
220.54,220.69,220.47,1.0,1.0,1.02,0
215.75,217.61,216.04,0.9,0.85,1.01,1
219.58,234.62,218.97,1.47,1.35,1.28,1
226.6,211.4,233.89,1.18,1.44,1.43,1
221.66,219.98,220.55,1.08,1.06,1.08,0
221.34,222.04,222.76,1.14,1.15,1.12,0
223.95,222.81,223.8,1.05,1.04,1.06,0
228.43,221.95,215.45,0.82,1.28,0.84,1
221.27,222.16,217.54,1.27,1.29,1.02,1
223.16,223.62,222.15,1.14,1.16,1.13,0
220.84,220.43,220.94,1.12,1.13,1.11,0
221.87,223.3,221.4,1.2,1.17,1.18,0
219.61,221.1,220.44,1.16,1.19,1.16,0
224.3,223.01,223.47,1.17,1.18,1.16,0
221.37,220.66,221.35,1.02,0.99,1.01,0
221.87,219.55,219.97,0.87,1.08,1.28,1
225.05,223.79,224.65,1.18,1.19,1.19,0
229.26,217.66,222.96,1.12,1.22,1.31,1
219.55,220.18,219.9,1.01,1.04,1.01,0
210.24,212.72,232.01,0.89,0.96,0.91,1
221.63,220.8,220.53,1.17,1.14,1.15,0
224.72,232.61,228.0,1.06,1.26,1.47,1
218.24,214.74,220.13,1.32,1.19,1.22,1
215.12,212.76,232.4,0.82,1.2,1.02,1
214.42,223.94,211.77,1.44,0.97,1.0,1
219.05,222.48,234.57,1.06,1.0,1.35,1
213.1,218.76,213.79,0.82,1.33,0.96,1
210.96,213.19,230.82,1.25,1.13,0.93,1
225.59,224.09,224.28,1.16,1.17,1.14,0
221.69,220.08,220.66,1.05,1.08,1.09,0
224.56,223.35,224.27,1.05,1.04,1.07,0
223.61,223.4,222.82,1.19,1.2,1.19,0
214.37,230.27,221.92,0.86,1.16,0.85,1
230.15,224.96,224.06,1.34,0.9,1.18,1
222.86,221.7,221.46,1.03,1.06,1.04,0
228.84,226.1,212.26,1.34,1.42,1.19,1
214.42,220.85,217.37,0.85,0.86,1.3,1
225.54,224.1,225.04,1.09,1.11,1.09,0
221.74,221.64,222.31,1.13,1.15,1.14,0
221.68,221.6,221.37,1.0,1.03,1.01,0
230.23,221.92,218.37,1.45,0.99,1.02,1
225.67,224.7,224.55,1.01,1.03,1.03,0
222.46,223.22,222.49,1.04,1.04,1.04,0
225.83,214.19,232.47,0.88,1.45,1.23,1
221.63,222.13,221.6,1.06,1.06,1.04,0
231.41,230.59,220.82,1.38,0.86,0.89,1
222.97,222.92,222.46,1.15,1.16,1.15,0
210.02,223.2,213.93,0.82,1.41,1.04,1
227.89,219.52,223.79,0.85,0.99,1.1,1
217.05,233.17,217.19,1.23,1.0,1.05,1
230.32,227.71,233.55,1.27,1.35,1.04,1
228.36,230.49,215.14,1.14,1.35,1.38,1
220.66,222.21,220.9,0.99,1.02,1.02,0
221.92,222.67,222.44,1.01,1.04,1.01,0
227.12,219.95,234.54,1.17,0.89,0.84,1
223.65,224.18,223.45,1.09,1.08,1.1,0
228.29,212.6,227.24,0.82,1.2,1.37,1
219.43,219.73,220.54,1.02,1.04,1.04,0
221.54,221.25,221.34,1.13,1.13,1.12,0
221.55,221.47,223.18,1.03,1.06,1.06,0
222.63,221.82,221.48,1.09,1.08,1.09,0
219.5,219.54,219.6,1.03,1.03,1.01,0
223.49,224.47,224.19,1.19,1.18,1.16,0
221.27,221.76,222.32,1.01,1.02,1.02,0
220.67,221.02,221.52,1.13,1.12,1.13,0
229.35,223.15,233.15,1.3,1.34,1.39,1
226.22,232.51,229.67,0.83,1.3,1.13,1
230.88,222.42,229.61,0.92,1.33,0.91,1
220.1,220.83,220.99,1.0,1.0,0.99,0
221.16,221.86,220.61,1.06,1.04,1.02,0
213.36,220.5,222.75,1.36,1.27,1.03,1
213.88,214.39,221.6,1.12,1.12,0.85,1
222.94,223.35,223.71,1.07,1.06,1.05,0
221.29,213.11,223.37,0.84,1.2,1.39,1
210.44,230.88,232.66,1.22,1.02,1.17,1
224.42,222.97,223.65,1.2,1.19,1.17,0
226.22,218.07,217.55,0.89,1.3,1.0,1
211.0,212.52,229.92,1.37,1.35,0.87,1
223.6,221.8,222.6,1.17,1.17,1.18,0
222.92,214.93,221.08,1.44,0.94,1.21,1
222.05,223.28,223.0,1.08,1.09,1.06,0
219.29,220.22,219.82,1.12,1.15,1.13,0
224.13,224.14,223.6,1.05,1.03,1.03,0
224.28,222.48,222.84,0.99,0.98,0.98,0
212.61,233.37,223.1,1.49,0.82,1.44,1
221.2,220.92,220.91,1.19,1.18,1.19,0
219.27,220.39,219.57,1.21,1.18,1.17,0
221.25,221.71,222.45,1.07,1.07,1.07,0
223.7,224.1,223.32,1.13,1.15,1.14,0
224.37,223.08,224.3,1.08,1.08,1.1,0
224.29,224.76,224.21,1.11,1.1,1.08,0
223.11,222.94,223.57,1.03,1.06,1.06,1
220.92,220.35,221.04,1.01,1.03,1.03,0
222.91,221.71,221.84,0.99,1.02,1.02,1
225.53,217.39,232.81,1.33,1.38,0.91,1
218.94,215.13,212.11,1.11,1.03,1.32,1
213.92,231.49,222.93,1.01,1.38,1.36,1
221.25,221.58,222.05,1.15,1.16,1.15,0
224.43,224.49,225.16,1.02,1.0,1.01,0
234.37,230.05,216.79,1.14,1.36,0.87,1
222.98,224.62,223.59,1.05,1.06,1.05,0
231.05,217.45,220.39,1.23,0.88,1.21,1
220.02,229.75,214.74,0.95,1.32,1.1,1
220.11,219.96,219.9,1.2,1.21,1.18,0
223.65,224.54,223.92,1.15,1.16,1.15,0
222.75,223.26,223.52,1.05,1.05,1.05,0
231.26,229.73,229.44,1.18,1.26,0.97,1
234.12,226.35,224.61,0.81,1.46,1.48,1
233.21,211.54,223.27,0.88,1.26,1.24,1
223.87,223.47,223.02,1.14,1.16,1.16,0
226.62,227.58,213.59,1.47,1.44,1.22,1
221.54,233.34,214.18,1.31,1.34,0.97,1
223.28,226.53,230.16,0.84,0.99,1.38,1
227.46,213.74,218.07,1.48,1.39,1.07,1
214.11,223.84,212.38,1.13,0.89,1.03,1
227.66,225.02,212.32,0.93,0.98,1.3,1
220.39,212.93,231.99,1.01,0.94,1.29,1
217.72,226.59,218.35,1.25,1.25,1.14,1
215.05,223.19,216.57,0.95,1.39,1.44,1
221.93,221.59,220.47,1.1,1.09,1.1,0
221.36,220.33,220.37,1.19,1.16,1.19,0
222.5,222.48,223.17,1.19,1.17,1.18,0
221.92,221.65,221.35,1.08,1.09,1.1,0
220.03,220.95,220.0,1.02,1.0,1.01,0
216.86,224.74,225.45,0.92,1.14,0.94,1
222.32,220.88,220.8,1.12,1.12,1.12,0
222.64,229.7,222.24,1.27,1.19,1.42,1
222.85,222.31,221.82,1.16,1.19,1.16,0
220.8,221.66,220.85,1.02,1.0,1.03,0
221.19,220.34,220.19,1.0,1.03,1.02,0
223.83,223.16,222.47,1.16,1.17,1.18,0
219.12,215.84,229.75,1.44,1.43,0.97,1
224.15,224.35,223.55,1.07,1.07,1.07,0
234.54,218.37,222.31,1.23,1.24,1.26,0
211.51,213.33,231.94,1.12,1.37,1.22,1
221.29,221.91,221.86,1.12,1.11,1.09,0
211.61,233.52,227.9,1.39,1.32,1.46,1
224.58,224.4,223.02,1.13,1.14,1.14,0
228.01,213.25,232.72,1.05,1.34,0.85,1
211.36,220.95,210.6,1.43,1.44,1.16,1
220.2,230.78,231.4,1.04,1.45,1.06,1
224.37,224.54,223.53,1.12,1.1,1.12,0
215.36,210.09,228.4,1.26,1.08,1.47,1
225.05,225.37,215.04,1.41,0.96,0.93,1
221.11,221.73,221.27,1.04,1.07,1.05,0
223.45,223.84,222.21,1.16,1.16,1.16,0
222.19,223.06,223.3,1.04,1.06,1.04,0
220.8,221.44,220.3,1.04,1.06,1.04,0
221.57,221.71,222.87,1.13,1.11,1.11,0
223.87,223.71,225.96,0.82,1.37,1.1,1
224.0,224.55,223.71,1.11,1.13,1.14,0
221.66,221.68,222.56,1.19,1.18,1.16,0
221.12,220.09,220.57,1.16,1.17,1.18,0
223.59,222.72,222.2,1.17,1.15,1.18,0
220.57,221.98,221.16,1.1,1.1,1.09,0
211.52,225.2,219.7,1.28,1.49,1.23,1
227.11,223.8,218.46,1.03,1.26,1.22,1
220.88,221.3,222.32,1.06,1.05,1.06,0
218.08,218.72,225.68,1.44,1.27,1.36,1
225.77,217.58,222.14,0.97,0.86,0.84,1
223.81,223.73,223.45,1.0,1.0,1.02,0
229.67,218.2,218.33,1.23,1.13,0.85,1
234.82,210.94,218.99,1.42,1.08,1.01,1
234.72,210.28,222.37,1.01,1.23,1.28,1
219.9,220.54,229.95,1.46,1.07,0.97,1
224.46,210.05,223.21,0.9,0.8,1.02,1
221.2,220.12,220.66,1.13,1.13,1.13,0
234.48,218.32,211.6,1.4,1.21,0.82,1
222.43,225.89,211.98,1.37,0.93,0.94,1
220.64,212.89,214.25,1.37,1.37,1.29,1
233.71,221.54,227.63,1.24,1.37,1.11,1
223.68,224.27,224.12,1.1,1.13,1.1,0
233.66,219.81,228.4,1.23,0.91,1.16,1
210.26,229.24,213.83,0.94,0.81,0.92,1
217.42,218.8,226.86,1.42,1.38,1.01,1
213.66,221.31,231.13,1.03,1.34,1.18,1
232.22,218.89,225.46,1.42,1.39,1.23,1
222.63,216.88,213.73,1.27,1.38,1.05,1
214.24,225.22,234.15,1.03,1.36,1.27,1
222.69,216.42,228.37,1.06,1.09,1.02,1
225.36,224.13,225.57,1.1,1.09,1.1,0
221.95,221.08,222.42,1.04,1.04,1.04,0
222.14,221.61,222.93,1.13,1.14,1.11,0
229.78,223.17,225.57,1.44,0.85,1.43,1
223.09,223.14,222.59,1.08,1.09,1.08,0
222.28,222.46,223.68,1.13,1.13,1.13,0
223.75,210.99,216.83,1.33,0.93,1.38,1
229.66,233.27,233.73,1.38,1.28,0.89,1
229.98,231.2,222.04,1.0,0.92,1.19,1
223.69,224.24,225.09,1.08,1.07,1.06,0
225.36,224.8,224.98,1.11,1.11,1.1,0
232.89,213.43,222.26,0.95,0.88,0.95,1
211.89,220.61,211.52,1.45,1.47,1.4,1
233.15,221.21,212.34,1.17,0.89,1.11,1
233.6,216.29,224.46,0.84,0.8,1.16,1
229.84,213.72,224.09,0.88,1.0,1.19,1
223.68,223.16,224.06,1.2,1.2,1.19,0
231.88,222.05,226.1,1.48,1.41,1.49,1
221.61,233.86,234.71,1.2,1.18,1.06,1
223.08,222.28,224.21,1.13,1.12,1.11,0
214.83,212.22,211.03,1.4,1.15,0.93,1
221.06,231.84,221.93,0.81,1.15,1.12,1
221.88,222.93,222.78,1.12,1.12,1.11,0
227.55,216.95,226.86,0.9,1.25,1.35,1
223.46,223.48,224.05,1.14,1.15,1.14,0
220.72,221.46,221.02,1.03,1.02,1.03,0
224.45,224.39,222.74,1.1,1.1,1.08,0
223.62,220.57,221.66,1.3,0.95,1.37,1
217.75,224.69,230.27,1.39,0.91,0.92,1
224.67,223.93,224.71,1.17,1.18,1.14,1
222.48,221.94,222.1,1.02,1.02,1.03,0
221.7,221.48,222.02,1.03,1.04,1.03,0
219.69,228.81,211.18,0.91,0.98,1.0,1
220.74,220.96,220.83,1.14,1.11,1.15,0
224.31,223.36,224.66,1.13,1.12,1.14,0
223.7,224.28,222.84,1.18,1.17,1.16,0
225.92,216.69,212.35,0.88,1.18,1.18,1
231.76,218.14,221.97,1.33,1.1,1.09,1
228.97,226.72,225.61,1.15,1.3,1.23,1
213.69,218.67,215.93,1.3,1.46,1.47,1
224.46,224.91,224.43,1.0,1.0,1.02,0
217.39,233.74,225.81,1.12,1.18,0.83,1
224.93,224.63,225.03,1.16,1.19,1.18,0
221.19,222.26,222.58,1.1,1.1,1.09,0
212.39,225.11,217.89,1.0,0.87,1.48,1
219.27,232.72,228.59,0.85,1.39,1.36,1
234.18,222.07,233.56,0.9,1.27,1.29,1
227.26,229.77,228.36,1.0,0.88,1.19,1
229.38,228.01,234.71,1.46,1.4,1.23,1
224.15,223.86,224.39,1.08,1.09,1.08,0
223.56,224.46,222.85,1.14,1.14,1.12,0
222.65,221.69,223.16,1.0,1.02,1.01,0
213.17,216.29,215.9,0.89,1.36,1.08,1
220.36,219.55,220.56,1.02,0.99,1.0,0
229.17,230.07,213.85,1.12,1.04,1.0,1
220.92,221.64,221.64,1.05,1.08,1.05,0
224.38,223.6,223.36,1.08,1.07,1.08,0
213.33,218.34,231.75,1.46,1.45,1.41,1
224.63,224.75,223.09,1.03,1.03,1.06,0
214.02,227.96,223.0,1.22,1.25,1.15,1
212.45,213.69,231.22,0.95,1.13,0.91,1
223.23,222.24,222.52,1.12,1.11,1.14,0
221.64,225.79,232.97,1.34,0.98,1.12,1
221.99,223.15,222.93,1.02,1.0,0.99,0
221.23,221.69,220.24,1.17,1.17,1.17,0
215.1,216.75,216.36,1.14,0.84,1.44,1
224.88,231.29,221.05,1.02,1.11,1.16,1
214.96,229.98,221.61,0.82,1.03,1.17,1
221.1,221.02,221.02,1.15,1.17,1.16,0
221.95,234.85,225.58,0.97,1.09,1.28,1
233.87,226.94,226.41,1.07,1.3,1.35,1
220.97,221.1,219.44,1.03,1.01,1.05,0
221.48,222.15,222.49,1.17,1.16,1.16,0
220.5,220.01,221.03,1.13,1.15,1.13,0
213.36,210.33,214.75,0.83,1.28,0.93,1
215.23,234.4,214.33,0.96,1.38,1.09,1
217.38,226.98,234.56,1.04,1.24,1.25,1
228.01,232.04,215.3,1.08,0.85,1.23,1
213.66,215.54,221.89,1.0,1.02,1.13,1
231.57,233.85,218.49,1.18,1.25,1.12,1
220.9,210.7,213.33,1.37,1.22,1.29,1
223.6,215.54,230.93,1.41,1.13,0.82,1
217.9,210.71,231.89,0.85,0.97,1.06,1
223.57,223.88,223.69,1.18,1.19,1.18,0
220.77,220.26,221.88,1.1,1.13,1.11,0
212.71,224.35,216.18,0.91,1.17,0.89,1
223.03,221.88,221.99,1.19,1.18,1.19,0
223.69,224.81,224.91,1.18,1.21,1.19,0
220.03,219.47,220.13,1.15,1.15,1.17,0
224.59,224.3,225.21,1.05,1.06,1.07,0
211.34,227.42,232.65,0.91,1.06,1.27,1
223.56,224.16,233.46,0.91,1.13,0.96,1
214.49,233.88,217.6,1.28,1.27,0.89,1
222.85,231.43,225.43,0.82,1.1,0.84,1
221.38,221.43,220.94,1.0,0.99,1.02,0
212.63,217.56,231.18,1.29,0.91,1.08,1
217.5,226.88,231.69,1.37,1.02,0.99,1
222.16,222.89,221.98,1.08,1.1,1.11,0
218.67,227.32,228.81,1.05,0.94,1.37,1
219.49,220.02,220.72,1.09,1.08,1.1,0
221.79,222.05,222.5,1.13,1.12,1.11,0
223.13,222.73,221.83,1.05,1.05,1.08,0
233.05,229.3,210.38,1.32,1.05,0.85,1
220.68,221.03,220.45,1.1,1.09,1.12,0
216.94,214.86,221.85,1.43,1.43,1.42,0
222.63,221.53,214.79,1.43,1.28,0.98,1
227.19,228.37,218.55,1.31,1.06,0.84,1
226.09,218.64,218.34,1.26,0.9,1.42,1
214.78,210.09,230.71,1.08,0.86,1.13,1
224.27,223.45,224.89,1.22,1.2,1.19,0
219.32,233.41,221.18,1.23,1.09,0.91,1
210.22,223.93,227.48,1.37,0.88,1.25,1
221.69,221.5,221.86,1.13,1.14,1.13,0
221.85,222.44,223.27,1.09,1.1,1.13,0
233.55,214.22,212.71,1.0,0.98,0.92,1
223.66,223.98,223.11,1.09,1.08,1.08,0
217.55,229.21,224.99,1.05,1.29,0.85,1
212.74,221.27,214.41,1.26,0.85,1.01,1
222.93,217.13,233.58,1.2,1.12,0.94,1
210.72,228.13,218.68,1.5,1.22,1.28,1
211.72,211.96,212.29,0.82,0.89,0.97,1
222.14,222.07,221.79,1.12,1.11,1.13,0
222.27,221.6,222.76,1.0,1.02,1.03,0
222.71,222.67,223.45,1.08,1.07,1.07,0
219.63,220.63,220.91,1.01,1.01,1.02,0
220.01,221.28,219.45,1.11,1.09,1.12,0
226.81,215.45,218.28,1.38,1.28,1.46,1
215.83,210.12,225.75,0.99,0.88,1.4,1
218.02,219.61,231.91,1.47,1.34,1.48,1
221.68,231.57,221.32,1.1,1.28,1.29,1
222.88,222.58,221.87,1.16,1.18,1.17,0
216.51,231.11,218.38,1.21,0.92,0.82,1
221.15,220.29,220.71,1.15,1.16,1.18,0
213.01,233.76,225.23,1.38,0.84,1.11,1
224.43,223.47,223.04,1.04,1.03,1.04,0
223.2,212.49,233.72,1.11,1.02,1.0,1
220.35,220.72,220.04,1.1,1.08,1.09,0
223.39,221.8,223.31,1.07,1.07,1.08,0
222.86,222.55,223.14,1.12,1.1,1.11,0
224.07,223.07,223.22,1.17,1.16,1.16,0
224.27,223.98,224.68,1.09,1.1,1.1,0
226.07,225.08,231.44,1.08,1.06,1.36,1
223.75,222.96,222.97,1.02,1.01,1.01,0
223.34,221.86,222.21,1.14,1.14,1.11,0
223.99,224.42,225.59,1.11,1.1,1.1,0
225.59,214.99,221.43,0.88,1.26,1.13,1
221.84,221.2,221.3,1.12,1.12,1.12,0
225.53,227.6,222.69,1.1,0.91,0.98,1
222.48,224.3,212.32,1.41,1.0,1.1,1
226.03,216.34,227.98,1.21,1.38,1.46,1
213.97,234.77,229.56,1.04,1.48,1.08,1
224.17,211.58,212.35,1.42,1.06,1.12,1
222.8,223.12,223.27,1.13,1.13,1.13,0
222.26,220.67,222.1,1.0,1.01,1.0,0
220.31,212.3,217.89,0.83,1.25,1.13,1
215.0,233.18,221.66,0.97,1.05,1.0,1
226.11,230.84,232.87,1.29,1.18,1.41,1
228.35,215.65,233.81,1.46,1.07,1.0,1
222.28,222.16,223.48,1.03,1.0,1.01,0
226.79,230.37,215.5,0.91,1.16,1.24,1
223.23,224.28,224.84,1.01,1.03,1.03,0
221.83,220.38,220.46,1.12,1.12,1.13,0
219.7,221.02,219.66,1.06,1.06,1.05,0
215.05,225.9,234.2,1.0,1.15,1.4,1
211.43,232.32,214.22,1.46,1.31,1.23,1
214.26,225.73,232.36,1.18,0.98,1.43,1
222.67,223.54,223.9,1.04,1.05,1.05,0
222.89,222.47,221.93,1.05,1.04,1.05,0
223.85,223.16,223.55,1.09,1.1,1.11,0
212.18,223.88,210.43,1.36,1.09,1.18,1
222.4,223.53,223.19,1.16,1.16,1.16,0
220.1,220.65,219.8,1.07,1.07,1.06,0
212.89,231.55,226.53,0.87,1.5,1.01,1
227.0,231.34,215.05,1.2,1.06,1.24,1
216.98,222.8,220.53,1.31,1.36,0.94,1
213.78,229.09,225.01,1.44,0.82,0.87,1
221.01,221.72,221.65,1.05,1.07,1.07,0
223.26,222.26,223.81,1.19,1.19,1.17,0
234.12,229.23,234.39,1.44,0.87,0.98,1
220.05,220.56,220.5,1.08,1.09,1.1,0
227.65,213.58,222.34,1.41,0.84,1.38,1
222.41,224.23,228.17,1.43,1.06,1.3,1
220.69,234.47,223.51,1.02,1.04,0.89,1
210.64,217.08,217.6,0.96,1.02,1.15,1
223.72,217.6,221.34,0.9,1.29,1.17,1
229.36,212.86,229.67,1.02,0.91,0.84,1
222.5,221.63,222.37,1.18,1.15,1.15,0
220.08,219.77,220.26,1.13,1.14,1.15,0
215.48,225.47,234.19,0.87,0.87,1.06,1
223.17,234.79,219.88,1.08,1.39,0.92,1
216.12,231.06,220.93,1.06,0.99,1.08,1
221.5,231.87,227.82,1.43,0.93,1.03,1
210.41,230.32,211.38,1.37,1.32,1.45,1
227.34,229.13,228.38,1.15,1.13,1.41,1
211.05,223.51,224.74,0.85,1.43,1.46,1
214.49,232.5,233.93,1.32,1.24,1.42,1
219.43,234.4,212.5,1.21,0.9,1.01,1
228.8,221.14,229.72,0.97,1.44,0.88,1
225.23,214.84,216.85,1.19,1.33,1.34,1
222.43,223.0,222.47,1.01,0.99,1.02,0
218.81,227.46,229.25,1.25,1.37,0.91,1
228.59,230.33,219.51,1.08,0.8,0.94,1
220.79,220.72,219.9,1.18,1.19,1.19,0
224.55,224.43,224.88,1.11,1.14,1.14,0
221.1,222.27,222.6,1.17,1.2,1.18,0
225.11,224.17,224.35,1.0,1.03,1.03,0
223.83,223.63,223.13,1.19,1.19,1.17,0
221.45,223.15,221.81,1.06,1.07,1.07,0
221.77,214.34,231.41,1.2,1.4,1.47,1
220.74,221.07,221.53,1.03,1.04,1.04,0
233.6,215.05,219.52,1.11,1.42,1.06,1
233.38,210.19,234.5,1.36,1.3,1.19,1
216.85,225.12,233.89,0.92,1.49,0.81,1
232.15,226.13,217.27,1.19,1.16,0.87,1
221.95,221.43,220.36,1.05,1.05,1.05,0
232.66,218.58,223.23,1.28,1.4,1.35,1
222.66,227.85,234.91,1.36,1.45,0.84,1
219.2,220.11,220.57,1.06,1.04,1.04,0
214.62,216.15,225.48,1.16,1.48,0.93,1
217.76,214.45,217.34,0.95,1.33,1.08,1
220.09,219.31,220.94,1.08,1.09,1.07,0
227.94,231.92,211.76,0.85,1.31,1.07,1
224.17,225.0,223.93,1.09,1.1,1.1,0
224.59,224.38,222.89,1.11,1.11,1.12,0
221.42,222.06,221.73,1.16,1.16,1.18,0
220.74,219.92,220.96,1.02,0.98,1.0,1
223.64,224.11,223.92,1.15,1.15,1.15,0
220.51,221.12,220.46,1.12,1.13,1.09,1
221.33,222.68,221.59,1.02,1.04,1.05,0
222.8,222.79,224.04,1.05,1.06,1.08,0
220.99,221.57,222.08,1.15,1.13,1.15,0
221.78,222.06,221.79,1.21,1.21,1.19,0
230.45,220.06,215.76,1.38,1.15,1.06,1
221.54,222.41,221.96,1.16,1.16,1.17,0
227.86,220.97,224.09,1.07,1.48,1.4,1
213.6,231.88,228.82,1.17,0.95,0.92,1
224.58,224.1,224.2,1.17,1.14,1.15,0
232.04,215.14,223.91,1.11,0.82,1.02,1
222.22,222.42,221.26,1.1,1.08,1.07,0
216.85,227.86,233.42,0.93,0.95,1.41,1
220.72,220.87,220.22,1.01,1.01,1.02,0
223.84,224.23,223.59,1.17,1.17,1.14,0
225.45,226.36,230.46,1.27,1.32,0.98,1
219.5,222.03,216.88,0.8,0.93,0.94,1
229.12,227.52,215.31,0.87,1.4,0.91,1
223.26,221.79,222.21,1.19,1.18,1.19,0
221.24,220.98,221.66,1.04,1.05,1.05,0
216.41,214.84,216.79,1.31,1.33,1.28,1
219.35,230.05,213.13,0.97,1.0,1.37,1
223.42,222.4,223.32,0.9,1.47,1.11,1
223.59,222.3,212.88,1.41,0.85,1.42,1
224.45,224.19,225.54,1.13,1.15,1.15,0
218.59,214.43,220.64,1.4,1.3,1.34,1
219.59,220.37,220.25,1.05,1.04,1.02,0
221.5,220.62,221.6,1.08,1.09,1.07,0
222.2,222.41,223.09,1.08,1.1,1.09,0
223.12,224.04,222.98,1.02,1.03,1.01,0
217.98,230.88,228.93,1.0,0.96,0.89,1
222.6,222.66,222.67,0.99,0.99,1.01,0
224.61,223.82,224.24,1.2,1.17,1.18,0
223.79,214.99,210.51,0.89,0.9,1.01,1
220.87,219.79,220.76,1.13,1.13,1.11,0
214.1,224.32,225.4,0.96,1.3,0.85,1
222.77,223.43,223.41,1.11,1.12,1.14,0
220.19,221.21,220.01,1.06,1.06,1.03,0
210.38,227.05,211.45,0.8,0.96,1.47,1
224.35,225.26,224.84,1.14,1.12,1.12,0
223.8,224.01,224.55,1.12,1.11,1.12,0
223.96,225.35,223.59,1.0,1.02,0.99,0
225.26,212.26,234.32,1.23,0.91,0.96,1
221.76,223.06,222.34,1.16,1.16,1.14,0
223.94,223.35,225.11,1.14,1.16,1.16,0
221.96,225.62,233.73,1.27,1.15,1.03,1
224.04,222.65,222.94,1.18,1.17,1.16,0
221.65,221.63,221.75,1.11,1.11,1.1,0
222.49,221.06,222.71,1.1,1.12,1.13,0
222.19,222.81,222.62,1.17,1.17,1.15,0
211.28,231.51,229.82,1.16,1.19,1.02,1
210.06,231.07,222.52,1.5,1.48,1.21,1
222.53,224.33,223.51,1.04,1.04,1.03,0
212.54,211.34,221.27,1.12,1.19,0.82,1
220.92,219.27,219.21,1.03,1.03,1.0,0
223.97,222.84,223.03,1.07,1.07,1.07,0
220.04,220.94,220.08,1.11,1.14,1.14,0
224.43,225.1,223.37,1.0,1.01,0.99,0
222.58,221.51,221.58,1.21,1.2,1.19,0
225.47,223.72,225.39,1.12,1.09,1.11,0
222.46,216.69,234.38,1.42,1.27,1.41,1
214.9,221.68,221.4,1.1,0.99,1.04,1
223.67,223.43,223.94,1.07,1.07,1.06,0
230.94,220.01,222.81,1.31,1.31,0.86,1
223.73,222.03,222.24,1.1,1.1,1.11,0
222.18,226.04,234.98,0.99,1.16,0.82,1
219.75,216.34,227.64,1.33,0.95,0.86,1
234.07,233.96,231.71,1.14,0.93,1.19,1
230.82,211.31,223.95,1.45,1.15,1.37,1
223.98,224.35,224.01,1.18,1.21,1.18,0
221.76,221.65,221.67,1.11,1.08,1.08,0
221.93,220.43,221.98,1.03,1.03,1.02,0
222.11,220.77,220.56,1.08,1.1,1.11,0
221.93,221.04,222.52,1.11,1.1,1.09,0
213.86,221.75,210.58,1.29,1.27,1.47,1
233.4,233.51,232.11,1.04,1.22,1.11,1
220.31,219.65,221.05,1.07,1.05,1.06,0
230.54,220.2,211.04,1.34,1.45,0.84,1
224.26,224.62,225.28,1.01,1.02,1.01,0
221.52,222.08,220.72,1.06,1.07,1.06,0
223.57,228.26,222.02,1.01,1.02,1.13,1
233.99,227.9,213.01,1.46,1.44,1.3,1
231.89,231.93,219.2,1.5,0.95,1.08,1
219.5,230.88,211.24,1.21,1.4,1.36,1
218.12,213.93,219.25,1.26,1.37,0.92,1
